User_ID,Case_Start_Date,Activity_Start_Date,Browser,Operating_System,Device,Country,Visited_Page,Time_on_Page
U_5302,12/11/2021 23:00:00,12/11/2021 23:13:30,B_1,OS_1,D_2,Iran,Page_305,57
U_5302,12/11/2021 23:00:00,12/11/2021 23:14:27,B_1,OS_1,D_2,Iran,Page_141,11
U_5303,12/24/2021 13:20:00,12/24/2021 13:20:00,B_6,OS_0,D_0,Luxembourg,Page_13,122
U_5303,12/24/2021 13:20:00,12/24/2021 13:22:02,B_6,OS_0,D_0,Luxembourg,Page_15,8
U_5303,12/24/2021 13:20:00,12/24/2021 13:22:16,B_6,OS_0,D_0,Luxembourg,Page_98,13
U_5303,12/24/2021 13:20:00,12/24/2021 13:22:29,B_6,OS_0,D_0,Luxembourg,Page_13,11
U_5303,12/24/2021 13:20:00,12/24/2021 13:22:40,B_6,OS_0,D_0,Luxembourg,Page_16,9
U_5303,12/24/2021 13:20:00,12/24/2021 13:22:49,B_6,OS_0,D_0,Luxembourg,Page_13,67
U_5303,12/24/2021 13:20:00,12/24/2021 13:24:06,B_6,OS_0,D_0,Luxembourg,Page_22,16
U_5304,12/4/2021 14:25:00,12/4/2021 14:25:00,B_0,OS_0,D_0,Iran,Page_0,28
U_5304,12/4/2021 14:25:00,12/4/2021 14:25:28,B_0,OS_0,D_0,Iran,Page_72,35
U_5304,12/4/2021 14:25:00,12/4/2021 14:26:03,B_0,OS_0,D_0,Iran,Page_0,4
U_5304,12/4/2021 14:25:00,12/4/2021 14:26:07,B_0,OS_0,D_0,Iran,Page_69,18
U_5304,12/4/2021 14:25:00,12/4/2021 14:26:25,B_0,OS_0,D_0,Iran,Page_0,37
U_5304,12/4/2021 14:25:00,12/4/2021 14:27:02,B_0,OS_0,D_0,Iran,Page_18,13
U_5305,12/25/2021 8:33:00,12/25/2021 8:33:00,B_4,OS_0,D_0,Iran,Page_0,43
U_5305,12/25/2021 8:33:00,12/25/2021 8:35:36,B_4,OS_0,D_0,Iran,Page_69,26
U_5305,12/25/2021 8:33:00,12/25/2021 8:36:02,B_4,OS_0,D_0,Iran,Page_162,21
U_5305,12/25/2021 8:33:00,12/25/2021 8:36:23,B_4,OS_0,D_0,Iran,Page_275,228
U_5306,12/4/2021 9:43:00,12/4/2021 9:43:00,B_1,OS_4,D_2,Iran,Page_3,56
U_5306,12/4/2021 9:43:00,12/4/2021 9:43:56,B_1,OS_4,D_2,Iran,Page_60,73
U_5306,12/4/2021 9:43:00,12/4/2021 9:45:17,B_1,OS_4,D_2,Iran,Page_218,23
U_5306,12/4/2021 9:43:00,12/4/2021 9:45:40,B_1,OS_4,D_2,Iran,Page_244,25
U_5306,12/4/2021 9:43:00,12/4/2021 9:46:05,B_1,OS_4,D_2,Iran,Page_5,18
U_5306,12/4/2021 9:43:00,12/4/2021 9:46:23,B_1,OS_4,D_2,Iran,Page_8,31
U_5306,12/4/2021 9:43:00,12/4/2021 9:46:54,B_1,OS_4,D_2,Iran,Page_2,56
U_5307,12/11/2021 6:58:00,12/11/2021 6:58:00,B_4,OS_0,D_0,Iran,Page_20,415
U_5307,12/11/2021 6:58:00,12/11/2021 7:04:55,B_4,OS_0,D_0,Iran,Page_256,244
U_5307,12/11/2021 6:58:00,12/11/2021 7:08:59,B_4,OS_0,D_0,Iran,Page_124,126
U_5307,12/11/2021 6:58:00,12/11/2021 7:11:05,B_4,OS_0,D_0,Iran,Page_123,512
U_5308,12/6/2021 0:00:00,12/6/2021 0:00:00,B_4,OS_0,D_0,Iran,Page_18,9
U_5308,12/6/2021 0:00:00,12/6/2021 0:00:09,B_4,OS_0,D_0,Iran,Page_20,34
U_5308,12/6/2021 0:00:00,12/6/2021 0:00:51,B_4,OS_0,D_0,Iran,Page_256,17
U_5309,12/14/2021 11:06:00,12/14/2021 11:06:18,B_1,OS_1,D_2,Iran,Page_323,1
U_5309,12/14/2021 11:06:00,12/14/2021 11:08:11,B_1,OS_1,D_2,Iran,Page_0,77
U_5309,12/14/2021 11:06:00,12/14/2021 11:09:28,B_1,OS_1,D_2,Iran,Page_246,1871
U_5309,12/14/2021 11:06:00,12/14/2021 11:49:48,B_1,OS_1,D_2,Iran,Page_323,881
U_5310,12/25/2021 18:02:00,12/25/2021 18:02:00,B_1,OS_1,D_2,Iran,Page_0,10
U_5310,12/25/2021 18:02:00,12/25/2021 18:25:11,B_1,OS_1,D_2,Iran,Page_5,4
U_5310,12/25/2021 18:02:00,12/25/2021 18:25:15,B_1,OS_1,D_2,Iran,Page_8,19
U_5310,12/25/2021 18:02:00,12/25/2021 18:25:34,B_1,OS_1,D_2,Iran,Page_0,398
U_5311,12/15/2021 8:12:00,12/15/2021 8:12:00,B_1,OS_1,D_2,Iran,Page_0,117
U_5311,12/15/2021 8:12:00,12/15/2021 8:13:57,B_1,OS_1,D_2,Iran,Page_56,137
U_5311,12/15/2021 8:12:00,12/15/2021 8:16:14,B_1,OS_1,D_2,Iran,Page_19,101
U_5311,12/15/2021 8:12:00,12/15/2021 8:17:55,B_1,OS_1,D_2,Iran,Page_64,91
U_5311,12/15/2021 8:12:00,12/15/2021 8:20:56,B_1,OS_1,D_2,Iran,Page_293,87
U_5311,12/15/2021 8:12:00,12/15/2021 8:23:52,B_1,OS_1,D_2,Iran,Page_185,89
U_5311,12/15/2021 8:12:00,12/15/2021 8:25:21,B_1,OS_1,D_2,Iran,Page_163,1027
U_5312,12/21/2021 5:53:00,12/21/2021 5:53:00,B_1,OS_1,D_2,Iran,Page_0,296
U_5312,12/21/2021 5:53:00,12/21/2021 5:57:56,B_1,OS_1,D_2,Iran,Page_12,3
U_5312,12/21/2021 5:53:00,12/21/2021 5:57:59,B_1,OS_1,D_2,Iran,Page_49,11
U_5312,12/21/2021 5:53:00,12/21/2021 5:58:10,B_1,OS_1,D_2,Iran,Page_48,1314
U_5313,12/15/2021 18:15:00,12/15/2021 18:15:00,B_3,OS_1,D_2,Iran,Page_0,558
U_5313,12/15/2021 18:15:00,12/15/2021 18:31:01,B_3,OS_1,D_2,Iran,Page_8,4
U_5313,12/15/2021 18:15:00,12/15/2021 18:31:05,B_3,OS_1,D_2,Iran,Page_0,9
U_5313,12/15/2021 18:15:00,12/15/2021 18:31:14,B_3,OS_1,D_2,Iran,Page_12,3
U_5313,12/15/2021 18:15:00,12/15/2021 18:32:43,B_3,OS_1,D_2,Iran,Page_0,16
U_5314,12/9/2021 15:46:00,12/9/2021 15:46:00,B_4,OS_0,D_0,Iran,Page_0,700
U_5315,12/12/2021 14:46:00,12/12/2021 14:46:00,B_1,OS_1,D_2,Iran,Page_189,6
U_5315,12/12/2021 14:46:00,12/12/2021 14:46:06,B_1,OS_1,D_2,Iran,Page_0,19
U_5316,12/25/2021 17:02:00,12/25/2021 17:02:00,B_3,OS_1,D_2,Iran,Page_0,929
U_5317,12/2/2021 20:59:00,12/2/2021 20:59:00,B_1,OS_1,D_2,Iran,Page_34,30
U_5317,12/2/2021 20:59:00,12/2/2021 20:59:30,B_1,OS_1,D_2,Iran,Page_0,145
U_5317,12/2/2021 20:59:00,12/2/2021 21:01:55,B_1,OS_1,D_2,Iran,Page_32,29
U_5317,12/2/2021 20:59:00,12/2/2021 21:02:24,B_1,OS_1,D_2,Iran,Page_31,80
U_5317,12/2/2021 20:59:00,12/2/2021 21:03:44,B_1,OS_1,D_2,Iran,Page_0,11
U_5317,12/2/2021 20:59:00,12/2/2021 21:03:55,B_1,OS_1,D_2,Iran,Page_233,54
U_5317,12/2/2021 20:59:00,12/2/2021 21:04:49,B_1,OS_1,D_2,Iran,Page_181,345
U_5318,12/20/2021 23:03:00,12/20/2021 23:21:04,B_1,OS_1,D_2,Iran,Page_294,589
U_5318,12/20/2021 23:03:00,12/20/2021 23:30:53,B_1,OS_1,D_2,Iran,Page_215,273
U_5318,12/20/2021 23:03:00,12/20/2021 23:41:42,B_1,OS_1,D_2,Iran,Page_169,346
U_5319,12/18/2021 12:54:00,12/18/2021 12:54:00,B_1,OS_1,D_2,Iran,Page_0,4
U_5320,12/4/2021 9:12:00,12/4/2021 9:12:00,B_7,OS_0,D_0,Iran,Page_0,6
U_5320,12/4/2021 9:12:00,12/4/2021 9:12:31,B_7,OS_0,D_0,Iran,Page_141,264
U_5321,12/28/2021 20:10:00,12/28/2021 20:10:00,B_1,OS_1,D_2,Iran,Page_291,1625
U_5321,12/28/2021 20:10:00,12/28/2021 20:37:05,B_1,OS_1,D_2,Iran,Page_116,208
U_5322,12/19/2021 20:31:00,12/19/2021 20:31:00,B_1,OS_1,D_2,Iran,Page_93,389
U_5322,12/19/2021 20:31:00,12/19/2021 20:37:29,B_1,OS_1,D_2,Iran,Page_94,849
U_5322,12/19/2021 20:31:00,12/19/2021 20:51:48,B_1,OS_1,D_2,Iran,Page_95,9
U_5322,12/19/2021 20:31:00,12/19/2021 20:51:57,B_1,OS_1,D_2,Iran,Page_96,20
U_5322,12/19/2021 20:31:00,12/19/2021 20:52:17,B_1,OS_1,D_2,Iran,Page_91,3729
U_5323,12/5/2021 19:05:00,12/5/2021 19:05:07,B_1,OS_1,D_2,Iran,Page_8,12
U_5323,12/5/2021 19:05:00,12/5/2021 19:05:19,B_1,OS_1,D_2,Iran,Page_0,16
U_5323,12/5/2021 19:05:00,12/5/2021 19:07:58,B_1,OS_1,D_2,Iran,Page_18,111
U_5323,12/5/2021 19:05:00,12/5/2021 19:10:00,B_1,OS_1,D_2,Iran,Page_0,17
U_5324,12/29/2021 17:10:00,12/29/2021 17:18:53,B_1,OS_1,D_2,Iran,Page_5,355
U_5325,12/23/2021 9:29:00,12/23/2021 9:29:00,B_1,OS_1,D_2,Iran,Page_0,5
U_5325,12/23/2021 9:29:00,12/23/2021 9:29:05,B_1,OS_1,D_2,Iran,Page_5,6
U_5325,12/23/2021 9:29:00,12/23/2021 9:29:11,B_1,OS_1,D_2,Iran,Page_8,49
U_5325,12/23/2021 9:29:00,12/23/2021 9:30:23,B_1,OS_1,D_2,Iran,Page_1,16
U_5326,12/28/2021 18:36:00,12/28/2021 18:36:00,B_1,OS_1,D_2,Iran,Page_53,361
U_5326,12/28/2021 18:36:00,12/28/2021 19:12:03,B_1,OS_1,D_2,Iran,Page_20,1102
U_5326,12/28/2021 18:36:00,12/28/2021 19:30:25,B_1,OS_1,D_2,Iran,Page_124,197
U_5326,12/28/2021 18:36:00,12/28/2021 19:33:42,B_1,OS_1,D_2,Iran,Page_274,573
U_5326,12/28/2021 18:36:00,12/28/2021 19:59:55,B_1,OS_1,D_2,Iran,Page_300,242
U_5327,12/4/2021 16:50:00,12/4/2021 16:50:00,B_4,OS_0,D_0,Iran,Page_0,34
U_5327,12/4/2021 16:50:00,12/4/2021 16:51:29,B_4,OS_0,D_0,Iran,Page_272,395
U_5328,12/6/2021 17:48:00,12/6/2021 18:17:27,B_0,OS_0,D_0,Iran,Page_125,966
U_5329,12/18/2021 9:36:00,12/18/2021 9:36:00,B_1,OS_0,D_1,Iran,Page_0,194
U_5329,12/18/2021 9:36:00,12/18/2021 9:39:14,B_1,OS_0,D_1,Iran,Page_171,37
U_5329,12/18/2021 9:36:00,12/18/2021 9:39:51,B_1,OS_0,D_1,Iran,Page_189,179
U_5329,12/18/2021 9:36:00,12/18/2021 9:42:50,B_1,OS_0,D_1,Iran,Page_12,21
U_5330,12/3/2021 16:13:00,12/3/2021 16:13:00,B_1,OS_1,D_2,Iran,Page_0,16
U_5330,12/3/2021 16:13:00,12/3/2021 16:13:22,B_1,OS_1,D_2,Iran,Page_5,5
U_5330,12/3/2021 16:13:00,12/3/2021 16:13:27,B_1,OS_1,D_2,Iran,Page_8,7
U_5330,12/3/2021 16:13:00,12/3/2021 16:13:34,B_1,OS_1,D_2,Iran,Page_5,23
U_5330,12/3/2021 16:13:00,12/3/2021 16:13:57,B_1,OS_1,D_2,Iran,Page_53,4149
U_5331,12/27/2021 22:52:00,12/27/2021 22:52:00,B_1,OS_1,D_2,Iran,Page_0,382
U_5331,12/27/2021 22:52:00,12/27/2021 22:58:27,B_1,OS_1,D_2,Iran,Page_66,1372
U_5331,12/27/2021 22:52:00,12/27/2021 23:21:19,B_1,OS_1,D_2,Iran,Page_0,32
U_5332,12/29/2021 10:56:00,12/29/2021 10:56:00,B_1,OS_1,D_2,United States,Page_75,2399
U_5332,12/29/2021 10:56:00,12/29/2021 11:45:27,B_1,OS_1,D_2,United States,Page_83,483
U_5332,12/29/2021 10:56:00,12/29/2021 11:53:30,B_1,OS_1,D_2,United States,Page_75,1282
U_5333,12/22/2021 20:43:00,12/22/2021 20:43:00,B_1,OS_4,D_2,Iran,Page_47,8
U_5333,12/22/2021 20:43:00,12/22/2021 20:43:08,B_1,OS_4,D_2,Iran,Page_0,13
U_5333,12/22/2021 20:43:00,12/22/2021 20:43:37,B_1,OS_4,D_2,Iran,Page_12,33
U_5333,12/22/2021 20:43:00,12/22/2021 20:44:10,B_1,OS_4,D_2,Iran,Page_2,4
U_5334,12/22/2021 17:05:00,12/22/2021 17:44:30,B_1,OS_1,D_2,Iran,Page_0,1
U_5334,12/22/2021 17:05:00,12/22/2021 17:44:31,B_1,OS_1,D_2,Iran,Page_52,329
U_5335,12/15/2021 22:39:00,12/15/2021 22:39:00,B_1,OS_1,D_2,Iran,Page_13,997
U_5335,12/15/2021 22:39:00,12/15/2021 22:55:37,B_1,OS_1,D_2,Iran,Page_15,17
U_5335,12/15/2021 22:39:00,12/15/2021 23:13:09,B_1,OS_1,D_2,Iran,Page_13,882
U_5336,12/27/2021 15:06:00,12/27/2021 15:13:39,B_1,OS_1,D_2,Iran,Page_5,344
U_5337,12/25/2021 15:55:00,12/25/2021 15:55:00,B_3,OS_1,D_2,Iran,Page_115,2737
U_5338,12/13/2021 20:54:00,12/13/2021 21:01:59,B_1,OS_1,D_2,Iran,Page_5,22
U_5339,12/5/2021 15:30:00,12/5/2021 15:30:00,B_1,OS_1,D_2,Iran,Page_18,3
U_5339,12/5/2021 15:30:00,12/5/2021 15:30:03,B_1,OS_1,D_2,Iran,Page_20,11
U_5339,12/5/2021 15:30:00,12/5/2021 15:42:48,B_1,OS_1,D_2,Iran,Page_35,1626
U_5339,12/5/2021 15:30:00,12/5/2021 16:09:54,B_1,OS_1,D_2,Iran,Page_207,15
U_5340,12/14/2021 19:07:00,12/14/2021 19:07:00,B_4,OS_0,D_0,Iran,Page_12,977
U_5340,12/14/2021 19:07:00,12/14/2021 19:23:40,B_4,OS_0,D_0,Iran,Page_111,311
U_5340,12/14/2021 19:07:00,12/14/2021 19:28:51,B_4,OS_0,D_0,Iran,Page_12,16
U_5341,12/27/2021 8:31:00,12/27/2021 8:31:00,B_1,OS_1,D_2,Iran,Page_0,2050
U_5341,12/27/2021 8:31:00,12/27/2021 9:05:14,B_1,OS_1,D_2,Iran,Page_184,401
U_5342,12/3/2021 17:42:00,12/3/2021 17:42:18,B_3,OS_1,D_2,Iran,Page_49,30
U_5342,12/3/2021 17:42:00,12/3/2021 17:44:27,B_3,OS_1,D_2,Iran,Page_98,2107
U_5342,12/3/2021 17:42:00,12/3/2021 18:19:34,B_3,OS_1,D_2,Iran,Page_15,14
U_5342,12/3/2021 17:42:00,12/3/2021 18:19:48,B_3,OS_1,D_2,Iran,Page_98,11
U_5342,12/3/2021 17:42:00,12/3/2021 18:19:59,B_3,OS_1,D_2,Iran,Page_15,7
U_5342,12/3/2021 17:42:00,12/3/2021 18:20:06,B_3,OS_1,D_2,Iran,Page_14,86
U_5343,12/30/2021 19:16:00,12/30/2021 19:16:02,B_1,OS_1,D_2,Iran,Page_180,2
U_5343,12/30/2021 19:16:00,12/30/2021 19:16:04,B_1,OS_1,D_2,Iran,Page_181,203
U_5343,12/30/2021 19:16:00,12/30/2021 19:19:27,B_1,OS_1,D_2,Iran,Page_179,65
U_5343,12/30/2021 19:16:00,12/30/2021 19:20:32,B_1,OS_1,D_2,Iran,Page_180,1330
U_5343,12/30/2021 19:16:00,12/30/2021 19:42:42,B_1,OS_1,D_2,Iran,Page_329,336
U_5343,12/30/2021 19:16:00,12/30/2021 19:48:18,B_1,OS_1,D_2,Iran,Page_318,343
U_5344,12/10/2021 20:39:00,12/10/2021 20:39:00,B_4,OS_0,D_0,Iran,Page_36,1
U_5344,12/10/2021 20:39:00,12/10/2021 20:44:12,B_4,OS_0,D_0,Iran,Page_119,70
U_5344,12/10/2021 20:39:00,12/10/2021 20:48:22,B_4,OS_0,D_0,Iran,Page_269,272
U_5344,12/10/2021 20:39:00,12/10/2021 20:53:02,B_4,OS_0,D_0,Iran,Page_44,3
U_5345,12/9/2021 13:35:00,12/9/2021 13:35:00,B_1,OS_4,D_2,Iran,Page_10,105
U_5345,12/9/2021 13:35:00,12/9/2021 13:36:45,B_1,OS_4,D_2,Iran,Page_8,6
U_5345,12/9/2021 13:35:00,12/9/2021 13:36:54,B_1,OS_4,D_2,Iran,Page_120,118
U_5345,12/9/2021 13:35:00,12/9/2021 13:38:52,B_1,OS_4,D_2,Iran,Page_8,8
U_5345,12/9/2021 13:35:00,12/9/2021 13:39:00,B_1,OS_4,D_2,Iran,Page_56,305
U_5345,12/9/2021 13:35:00,12/9/2021 13:44:05,B_1,OS_4,D_2,Iran,Page_8,11
U_5345,12/9/2021 13:35:00,12/9/2021 13:44:16,B_1,OS_4,D_2,Iran,Page_163,263
U_5345,12/9/2021 13:35:00,12/9/2021 13:48:39,B_1,OS_4,D_2,Iran,Page_19,373
U_5345,12/9/2021 13:35:00,12/9/2021 13:54:52,B_1,OS_4,D_2,Iran,Page_191,161
U_5345,12/9/2021 13:35:00,12/9/2021 13:57:33,B_1,OS_4,D_2,Iran,Page_109,55
U_5345,12/9/2021 13:35:00,12/9/2021 13:58:28,B_1,OS_4,D_2,Iran,Page_43,18
U_5345,12/9/2021 13:35:00,12/9/2021 14:10:39,B_1,OS_4,D_2,Iran,Page_299,267
U_5345,12/9/2021 13:35:00,12/9/2021 14:16:26,B_1,OS_4,D_2,Iran,Page_317,1114
U_5346,12/22/2021 14:06:00,12/22/2021 14:06:00,B_1,OS_1,D_2,Iran,Page_0,35
U_5347,12/29/2021 17:32:00,12/29/2021 18:04:40,B_1,OS_1,D_2,Iran,Page_5,46
U_5348,12/28/2021 14:02:00,12/28/2021 14:02:00,B_1,OS_1,D_2,Iran,Page_0,10
U_5348,12/28/2021 14:02:00,12/28/2021 14:02:10,B_1,OS_1,D_2,Iran,Page_3,100
U_5348,12/28/2021 14:02:00,12/28/2021 14:03:50,B_1,OS_1,D_2,Iran,Page_0,41
U_5348,12/28/2021 14:02:00,12/28/2021 14:04:31,B_1,OS_1,D_2,Iran,Page_341,256
U_5348,12/28/2021 14:02:00,12/28/2021 14:08:47,B_1,OS_1,D_2,Iran,Page_0,9
U_5348,12/28/2021 14:02:00,12/28/2021 14:08:56,B_1,OS_1,D_2,Iran,Page_109,517
U_5348,12/28/2021 14:02:00,12/28/2021 14:17:33,B_1,OS_1,D_2,Iran,Page_0,178
U_5349,12/5/2021 20:26:00,12/5/2021 23:17:04,B_1,OS_1,D_2,Iran,Page_83,2775
U_5350,12/8/2021 20:01:00,12/8/2021 20:01:00,B_4,OS_0,D_0,Iran,Page_0,147
U_5351,12/6/2021 0:39:00,12/6/2021 0:39:00,B_4,OS_0,D_0,Iran,Page_0,52
U_5352,12/4/2021 13:17:00,12/4/2021 13:56:23,B_1,OS_1,D_2,Iran,Page_5,38
U_5353,12/6/2021 14:48:00,12/6/2021 14:48:00,B_1,OS_1,D_2,Iran,Page_0,18
U_5353,12/6/2021 14:48:00,12/6/2021 14:48:18,B_1,OS_1,D_2,Iran,Page_40,1043
U_5353,12/6/2021 14:48:00,12/6/2021 15:05:41,B_1,OS_1,D_2,Iran,Page_0,23
U_5353,12/6/2021 14:48:00,12/6/2021 15:06:04,B_1,OS_1,D_2,Iran,Page_40,501
U_5354,12/28/2021 17:45:00,12/28/2021 17:45:00,B_4,OS_0,D_0,Iran,Page_0,58
U_5354,12/28/2021 17:45:00,12/28/2021 17:53:38,B_4,OS_0,D_0,Iran,Page_1,141
U_5354,12/28/2021 17:45:00,12/28/2021 18:04:45,B_4,OS_0,D_0,Iran,Page_0,10
U_5355,12/3/2021 15:27:00,12/3/2021 15:39:43,B_4,OS_0,D_0,Iran,Page_247,32
U_5355,12/3/2021 15:27:00,12/3/2021 15:40:15,B_4,OS_0,D_0,Iran,Page_271,173
U_5355,12/3/2021 15:27:00,12/3/2021 15:43:08,B_4,OS_0,D_0,Iran,Page_20,1111
U_5355,12/3/2021 15:27:00,12/3/2021 16:01:39,B_4,OS_0,D_0,Iran,Page_265,357
U_5355,12/3/2021 15:27:00,12/3/2021 16:07:36,B_4,OS_0,D_0,Iran,Page_267,24
U_5355,12/3/2021 15:27:00,12/3/2021 16:08:00,B_4,OS_0,D_0,Iran,Page_61,144
U_5355,12/3/2021 15:27:00,12/3/2021 16:10:24,B_4,OS_0,D_0,Iran,Page_62,425
U_5355,12/3/2021 15:27:00,12/3/2021 16:17:29,B_4,OS_0,D_0,Iran,Page_61,26
U_5355,12/3/2021 15:27:00,12/3/2021 16:17:55,B_4,OS_0,D_0,Iran,Page_267,11
U_5355,12/3/2021 15:27:00,12/3/2021 16:18:06,B_4,OS_0,D_0,Iran,Page_265,1521
U_5355,12/3/2021 15:27:00,12/3/2021 16:43:27,B_4,OS_0,D_0,Iran,Page_271,1442
U_5355,12/3/2021 15:27:00,12/3/2021 17:07:29,B_4,OS_0,D_0,Iran,Page_253,42
U_5356,12/27/2021 20:25:00,12/27/2021 20:26:21,B_4,OS_0,D_0,Iran,Page_201,110
U_5357,12/22/2021 19:30:00,12/22/2021 20:03:53,B_4,OS_0,D_0,United States,Page_8,0
U_5357,12/22/2021 19:30:00,12/22/2021 20:03:53,B_4,OS_0,D_0,United States,Page_0,25
U_5357,12/22/2021 19:30:00,12/22/2021 20:04:22,B_4,OS_0,D_0,United States,Page_36,186
U_5357,12/22/2021 19:30:00,12/22/2021 20:07:56,B_4,OS_0,D_0,United States,Page_0,20
U_5357,12/22/2021 19:30:00,12/22/2021 20:08:16,B_4,OS_0,D_0,United States,Page_358,55
U_5357,12/22/2021 19:30:00,12/22/2021 20:09:11,B_4,OS_0,D_0,United States,Page_0,17
U_5358,12/26/2021 17:42:00,12/26/2021 17:42:00,B_1,OS_1,D_2,Iran,Page_0,12
U_5358,12/26/2021 17:42:00,12/26/2021 17:42:12,B_1,OS_1,D_2,Iran,Page_156,76
U_5358,12/26/2021 17:42:00,12/26/2021 17:43:28,B_1,OS_1,D_2,Iran,Page_0,318
U_5358,12/26/2021 17:42:00,12/26/2021 17:48:46,B_1,OS_1,D_2,Iran,Page_156,248
U_5359,12/24/2021 14:26:00,12/24/2021 14:26:00,B_1,OS_1,D_2,Iran,Page_0,4
U_5359,12/24/2021 14:26:00,12/24/2021 14:26:04,B_1,OS_1,D_2,Iran,Page_5,14
U_5360,12/2/2021 12:33:00,12/2/2021 12:33:00,B_5,OS_2,D_0,Iran,Page_5,43
U_5361,12/29/2021 13:07:00,12/29/2021 13:07:00,B_1,OS_1,D_2,Iran,Page_0,31
U_5361,12/29/2021 13:07:00,12/29/2021 13:07:31,B_1,OS_1,D_2,Iran,Page_8,6
U_5361,12/29/2021 13:07:00,12/29/2021 13:07:37,B_1,OS_1,D_2,Iran,Page_0,2
U_5361,12/29/2021 13:07:00,12/29/2021 13:07:39,B_1,OS_1,D_2,Iran,Page_69,2
U_5361,12/29/2021 13:07:00,12/29/2021 13:07:41,B_1,OS_1,D_2,Iran,Page_1,150
U_5362,12/6/2021 13:44:00,12/6/2021 13:44:00,B_1,OS_1,D_2,Iran,Page_0,8
U_5363,12/5/2021 11:13:00,12/5/2021 11:13:20,B_4,OS_0,D_0,Iran,Page_0,22
U_5364,12/18/2021 14:36:00,12/18/2021 14:36:00,B_4,OS_0,D_0,Iran,Page_0,28
U_5365,12/17/2021 20:51:00,12/17/2021 20:51:00,B_4,OS_0,D_0,Iran,Page_0,147
U_5365,12/17/2021 20:51:00,12/17/2021 20:54:36,B_4,OS_0,D_0,Iran,Page_120,44
U_5365,12/17/2021 20:51:00,12/17/2021 20:55:54,B_4,OS_0,D_0,Iran,Page_163,3
U_5365,12/17/2021 20:51:00,12/17/2021 20:56:03,B_4,OS_0,D_0,Iran,Page_0,29
U_5366,12/10/2021 18:38:00,12/10/2021 18:38:00,B_1,OS_1,D_2,Iran,Page_12,12
U_5366,12/10/2021 18:38:00,12/10/2021 18:38:46,B_1,OS_1,D_2,Iran,Page_5,12
U_5367,12/11/2021 12:33:00,12/11/2021 13:12:42,B_4,OS_0,D_0,Iran,Page_0,23
U_5368,12/11/2021 14:25:00,12/11/2021 14:26:38,B_6,OS_0,D_0,Iran,Page_0,73
U_5369,12/5/2021 19:09:00,12/5/2021 19:10:41,B_4,OS_0,D_0,Iran,Page_38,631
U_5370,12/14/2021 11:43:00,12/14/2021 11:43:17,B_0,OS_0,D_0,Iran,Page_0,113
U_5370,12/14/2021 11:43:00,12/14/2021 11:52:33,B_0,OS_0,D_0,Iran,Page_18,7
U_5371,12/6/2021 21:17:00,12/6/2021 21:17:00,B_3,OS_1,D_2,Iran,Page_18,2021
U_5371,12/6/2021 21:17:00,12/6/2021 21:50:41,B_3,OS_1,D_2,Iran,Page_0,61
U_5371,12/6/2021 21:17:00,12/6/2021 21:51:42,B_3,OS_1,D_2,Iran,Page_72,27
U_5371,12/6/2021 21:17:00,12/6/2021 21:52:09,B_3,OS_1,D_2,Iran,Page_17,781
U_5371,12/6/2021 21:17:00,12/6/2021 22:05:10,B_3,OS_1,D_2,Iran,Page_127,1040
U_5372,12/7/2021 17:47:00,12/7/2021 17:47:00,B_1,OS_1,D_2,Iran,Page_0,5
U_5372,12/7/2021 17:47:00,12/7/2021 17:47:05,B_1,OS_1,D_2,Iran,Page_196,9
U_5372,12/7/2021 17:47:00,12/7/2021 17:47:14,B_1,OS_1,D_2,Iran,Page_0,331
U_5372,12/7/2021 17:47:00,12/7/2021 17:52:45,B_1,OS_1,D_2,Iran,Page_246,73
U_5372,12/7/2021 17:47:00,12/7/2021 17:54:14,B_1,OS_1,D_2,Iran,Page_0,327
U_5372,12/7/2021 17:47:00,12/7/2021 17:59:41,B_1,OS_1,D_2,Iran,Page_314,406
U_5373,12/24/2021 10:59:00,12/24/2021 11:02:32,B_4,OS_0,D_0,Iran,Page_83,426
U_5373,12/24/2021 10:59:00,12/24/2021 11:11:57,B_4,OS_0,D_0,Iran,Page_0,9
U_5374,12/6/2021 11:14:00,12/6/2021 11:14:00,B_2,OS_1,D_2,Iran,Page_0,21
U_5374,12/6/2021 11:14:00,12/6/2021 11:14:21,B_2,OS_1,D_2,Iran,Page_179,735
U_5374,12/6/2021 11:14:00,12/6/2021 11:26:36,B_2,OS_1,D_2,Iran,Page_0,17
U_5374,12/6/2021 11:14:00,12/6/2021 11:26:53,B_2,OS_1,D_2,Iran,Page_139,156
U_5375,12/16/2021 22:33:00,12/16/2021 22:50:21,B_1,OS_1,D_2,Iran,Page_239,95
U_5375,12/16/2021 22:33:00,12/16/2021 22:51:56,B_1,OS_1,D_2,Iran,Page_279,8
U_5375,12/16/2021 22:33:00,12/16/2021 22:52:08,B_1,OS_1,D_2,Iran,Page_239,2
U_5375,12/16/2021 22:33:00,12/16/2021 22:52:10,B_1,OS_1,D_2,Iran,Page_237,831
U_5376,12/3/2021 0:45:00,12/3/2021 0:45:20,B_4,OS_0,D_0,Iran,Page_0,115
U_5376,12/3/2021 0:45:00,12/3/2021 0:47:15,B_4,OS_0,D_0,Iran,Page_72,130
U_5376,12/3/2021 0:45:00,12/3/2021 0:49:25,B_4,OS_0,D_0,Iran,Page_0,23
